temperature,solar_ghi,solar_prediction_mw,wind_prediction_mw,load_actuals_mw,timestamp,month,season,workdayornot,temperature_lag1,temperature_lag2,temperature_lag3,temperature_lag4,temperature_lag5,temperature_lag6,load_actuals_mw_lag1,load_actuals_mw_lag2,load_actuals_mw_lag3,load_actuals_mw_lag4,load_actuals_mw_lag5,load_actuals_mw_lag6,wind_prediction_mw_lag1,wind_prediction_mw_lag2,wind_prediction_mw_lag3,wind_prediction_mw_lag4,wind_prediction_mw_lag5,wind_prediction_mw_lag6,solar_prediction_mw_lag1,solar_prediction_mw_lag2,solar_prediction_mw_lag3,solar_prediction_mw_lag4,solar_prediction_mw_lag5,solar_prediction_mw_lag6
135.0687,0.0000,0.0000,34.3810,99.8493,2020-01-01 22:45:00+01:00,1,1,0,135.0450,135.0213,134.9976,134.9762,134.9570,134.9378,99.9058,99.3817,97.7327,95.6089,95.7077,96.7512,33.5262,32.1413,30.5865,28.7235,27.0956,25.8569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.0900,0.0000,0.0000,34.6800,101.9450,2020-01-01 23:00:00+01:00,1,1,0,135.0687,135.0450,135.0213,134.9976,134.9762,134.9570,99.8493,99.9058,99.3817,97.7327,95.6089,95.7077,34.3810,33.5262,32.1413,30.5865,28.7235,27.0956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.1091,0.0000,0.0000,34.8018,101.2154,2020-01-01 23:15:00+01:00,1,1,0,135.0900,135.0687,135.0450,135.0213,134.9976,134.9762,101.9450,99.8493,99.9058,99.3817,97.7327,95.6089,34.6800,34.3810,33.5262,32.1413,30.5865,28.7235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.1282,0.0000,0.0000,34.6787,100.1721,2020-01-01 23:30:00+01:00,1,1,0,135.1091,135.0900,135.0687,135.0450,135.0213,134.9976,101.2154,101.9450,99.8493,99.9058,99.3817,97.7327,34.8018,34.6800,34.3810,33.5262,32.1413,30.5865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.1473,0.0000,0.0000,34.4396,98.8122,2020-01-01 23:45:00+01:00,1,1,0,135.1282,135.1091,135.0900,135.0687,135.0450,135.0213,100.1721,101.2154,101.9450,99.8493,99.9058,99.3817,34.6787,34.8018,34.6800,34.3810,33.5262,32.1413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.1695,0.0000,0.0000,33.4011,97.3675,2020-01-02 00:00:00+01:00,1,1,1,135.1473,135.1282,135.1091,135.0900,135.0687,135.0450,98.8122,100.1721,101.2154,101.9450,99.8493,99.9058,34.4396,34.6787,34.8018,34.6800,34.3810,33.5262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.1948,0.0000,0.0000,33.5368,96.2410,2020-01-02 00:15:00+01:00,1,1,1,135.1695,135.1473,135.1282,135.1091,135.0900,135.0687,97.3675,98.8122,100.1721,101.2154,101.9450,99.8493,33.4011,34.4396,34.6787,34.8018,34.6800,34.3810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.2202,0.0000,0.0000,33.5388,94.7115,2020-01-02 00:30:00+01:00,1,1,1,135.1948,135.1695,135.1473,135.1282,135.1091,135.0900,96.2410,97.3675,98.8122,100.1721,101.2154,101.9450,33.5368,33.4011,34.4396,34.6787,34.8018,34.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.2455,0.0000,0.0000,33.2780,93.6666,2020-01-02 00:45:00+01:00,1,1,1,135.2202,135.1948,135.1695,135.1473,135.1282,135.1091,94.7115,96.2410,97.3675,98.8122,100.1721,101.2154,33.5388,33.5368,33.4011,34.4396,34.6787,34.8018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.2704,0.0000,0.0000,33.0126,93.3891,2020-01-02 01:00:00+01:00,1,1,1,135.2455,135.2202,135.1948,135.1695,135.1473,135.1282,93.6666,94.7115,96.2410,97.3675,98.8122,100.1721,33.2780,33.5388,33.5368,33.4011,34.4396,34.6787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.2949,0.0000,0.0000,33.0758,91.5719,2020-01-02 01:15:00+01:00,1,1,1,135.2704,135.2455,135.2202,135.1948,135.1695,135.1473,93.3891,93.6666,94.7115,96.2410,97.3675,98.8122,33.0126,33.2780,33.5388,33.5368,33.4011,34.4396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.3195,0.0000,0.0000,33.1845,90.8573,2020-01-02 01:30:00+01:00,1,1,1,135.2949,135.2704,135.2455,135.2202,135.1948,135.1695,91.5719,93.3891,93.6666,94.7115,96.2410,97.3675,33.0758,33.0126,33.2780,33.5388,33.5368,33.4011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.3440,0.0000,0.0000,33.3287,89.6839,2020-01-02 01:45:00+01:00,1,1,1,135.3195,135.2949,135.2704,135.2455,135.2202,135.1948,90.8573,91.5719,93.3891,93.6666,94.7115,96.2410,33.1845,33.0758,33.0126,33.2780,33.5388,33.5368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.1808,0.0000,0.0000,33.5381,89.1044,2020-01-02 02:00:00+01:00,1,1,1,135.3440,135.3195,135.2949,135.2704,135.2455,135.2202,89.6839,90.8573,91.5719,93.3891,93.6666,94.7115,33.3287,33.1845,33.0758,33.0126,33.2780,33.5388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.2020,0.0000,0.0000,33.9550,88.3562,2020-01-02 02:15:00+01:00,1,1,1,135.1808,135.3440,135.3195,135.2949,135.2704,135.2455,89.1044,89.6839,90.8573,91.5719,93.3891,93.6666,33.5381,33.3287,33.1845,33.0758,33.0126,33.2780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.2232,0.0000,0.0000,34.9144,87.4697,2020-01-02 02:30:00+01:00,1,1,1,135.2020,135.1808,135.3440,135.3195,135.2949,135.2704,88.3562,89.1044,89.6839,90.8573,91.5719,93.3891,33.9550,33.5381,33.3287,33.1845,33.0758,33.0126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.2444,0.0000,0.0000,36.3672,86.9612,2020-01-02 02:45:00+01:00,1,1,1,135.2232,135.2020,135.1808,135.3440,135.3195,135.2949,87.4697,88.3562,89.1044,89.6839,90.8573,91.5719,34.9144,33.9550,33.5381,33.3287,33.1845,33.0758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.2668,0.0000,0.0000,38.1709,86.3227,2020-01-02 03:00:00+01:00,1,1,1,135.2444,135.2232,135.2020,135.1808,135.3440,135.3195,86.9612,87.4697,88.3562,89.1044,89.6839,90.8573,36.3672,34.9144,33.9550,33.5381,33.3287,33.1845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.2905,0.0000,0.0000,39.9470,85.6826,2020-01-02 03:15:00+01:00,1,1,1,135.2668,135.2444,135.2232,135.2020,135.1808,135.3440,86.3227,86.9612,87.4697,88.3562,89.1044,89.6839,38.1709,36.3672,34.9144,33.9550,33.5381,33.3287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.3143,0.0000,0.0000,41.7817,85.3768,2020-01-02 03:30:00+01:00,1,1,1,135.2905,135.2668,135.2444,135.2232,135.2020,135.1808,85.6826,86.3227,86.9612,87.4697,88.3562,89.1044,39.9470,38.1709,36.3672,34.9144,33.9550,33.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.3380,0.0000,0.0000,43.5044,85.5190,2020-01-02 03:45:00+01:00,1,1,1,135.3143,135.2905,135.2668,135.2444,135.2232,135.2020,85.3768,85.6826,86.3227,86.9612,87.4697,88.3562,41.7817,39.9470,38.1709,36.3672,34.9144,33.9550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.3644,0.0000,0.0000,45.0527,85.4085,2020-01-02 04:00:00+01:00,1,1,1,135.3380,135.3143,135.2905,135.2668,135.2444,135.2232,85.5190,85.3768,85.6826,86.3227,86.9612,87.4697,43.5044,41.7817,39.9470,38.1709,36.3672,34.9144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.3935,0.0000,0.0000,46.4191,85.3036,2020-01-02 04:15:00+01:00,1,1,1,135.3644,135.3380,135.3143,135.2905,135.2668,135.2444,85.4085,85.5190,85.3768,85.6826,86.3227,86.9612,45.0527,43.5044,41.7817,39.9470,38.1709,36.3672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.4225,0.0000,0.0000,47.4076,85.6035,2020-01-02 04:30:00+01:00,1,1,1,135.3935,135.3644,135.3380,135.3143,135.2905,135.2668,85.3036,85.4085,85.5190,85.3768,85.6826,86.3227,46.4191,45.0527,43.5044,41.7817,39.9470,38.1709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.4516,0.0000,0.0000,48.5060,85.9009,2020-01-02 04:45:00+01:00,1,1,1,135.4225,135.3935,135.3644,135.3380,135.3143,135.2905,85.6035,85.3036,85.4085,85.5190,85.3768,85.6826,47.4076,46.4191,45.0527,43.5044,41.7817,39.9470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.4840,0.0000,0.0000,49.6545,87.2735,2020-01-02 05:00:00+01:00,1,1,1,135.4516,135.4225,135.3935,135.3644,135.3380,135.3143,85.9009,85.6035,85.3036,85.4085,85.5190,85.3768,48.5060,47.4076,46.4191,45.0527,43.5044,41.7817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.5197,0.0000,0.0000,51.0111,87.5898,2020-01-02 05:15:00+01:00,1,1,1,135.4840,135.4516,135.4225,135.3935,135.3644,135.3380,87.2735,85.9009,85.6035,85.3036,85.4085,85.5190,49.6545,48.5060,47.4076,46.4191,45.0527,43.5044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.5554,0.0000,0.0000,52.7378,88.8727,2020-01-02 05:30:00+01:00,1,1,1,135.5197,135.4840,135.4516,135.4225,135.3935,135.3644,87.5898,87.2735,85.9009,85.6035,85.3036,85.4085,51.0111,49.6545,48.5060,47.4076,46.4191,45.0527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.5911,0.0000,0.0000,54.6048,89.8538,2020-01-02 05:45:00+01:00,1,1,1,135.5554,135.5197,135.4840,135.4516,135.4225,135.3935,88.8727,87.5898,87.2735,85.9009,85.6035,85.3036,52.7378,51.0111,49.6545,48.5060,47.4076,46.4191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.6255,0.0000,0.0000,56.4750,93.8761,2020-01-02 06:00:00+01:00,1,1,1,135.5911,135.5554,135.5197,135.4840,135.4516,135.4225,89.8538,88.8727,87.5898,87.2735,85.9009,85.6035,54.6048,52.7378,51.0111,49.6545,48.5060,47.4076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.6586,0.0000,0.0000,58.5409,96.8952,2020-01-02 06:15:00+01:00,1,1,1,135.6255,135.5911,135.5554,135.5197,135.4840,135.4516,93.8761,89.8538,88.8727,87.5898,87.2735,85.9009,56.4750,54.6048,52.7378,51.0111,49.6545,48.5060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.6917,0.0000,0.0000,60.7160,98.1718,2020-01-02 06:30:00+01:00,1,1,1,135.6586,135.6255,135.5911,135.5554,135.5197,135.4840,96.8952,93.8761,89.8538,88.8727,87.5898,87.2735,58.5409,56.4750,54.6048,52.7378,51.0111,49.6545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.7248,0.0000,0.0000,63.0058,99.6682,2020-01-02 06:45:00+01:00,1,1,1,135.6917,135.6586,135.6255,135.5911,135.5554,135.5197,98.1718,96.8952,93.8761,89.8538,88.8727,87.5898,60.7160,58.5409,56.4750,54.6048,52.7378,51.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.7591,0.0000,0.0000,65.0657,100.9383,2020-01-02 07:00:00+01:00,1,1,1,135.7248,135.6917,135.6586,135.6255,135.5911,135.5554,99.6682,98.1718,96.8952,93.8761,89.8538,88.8727,63.0058,60.7160,58.5409,56.4750,54.6048,52.7378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.7945,0.0000,0.0000,67.5174,101.9775,2020-01-02 07:15:00+01:00,1,1,1,135.7591,135.7248,135.6917,135.6586,135.6255,135.5911,100.9383,99.6682,98.1718,96.8952,93.8761,89.8538,65.0657,63.0058,60.7160,58.5409,56.4750,54.6048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.8300,0.0000,0.0000,70.1766,103.8786,2020-01-02 07:30:00+01:00,1,1,1,135.7945,135.7591,135.7248,135.6917,135.6586,135.6255,101.9775,100.9383,99.6682,98.1718,96.8952,93.8761,67.5174,65.0657,63.0058,60.7160,58.5409,56.4750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.8654,0.0000,0.0000,73.6280,105.2212,2020-01-02 07:45:00+01:00,1,1,1,135.8300,135.7945,135.7591,135.7248,135.6917,135.6586,103.8786,101.9775,100.9383,99.6682,98.1718,96.8952,70.1766,67.5174,65.0657,63.0058,60.7160,58.5409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.8977,0.0000,0.0000,76.7225,108.2588,2020-01-02 08:00:00+01:00,1,1,1,135.8654,135.8300,135.7945,135.7591,135.7248,135.6917,105.2212,103.8786,101.9775,100.9383,99.6682,98.1718,73.6280,70.1766,67.5174,65.0657,63.0058,60.7160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.9269,0.0000,0.0000,79.0860,110.2340,2020-01-02 08:15:00+01:00,1,1,1,135.8977,135.8654,135.8300,135.7945,135.7591,135.7248,108.2588,105.2212,103.8786,101.9775,100.9383,99.6682,76.7225,73.6280,70.1766,67.5174,65.0657,63.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.9560,0.0060,0.0017,80.3155,111.3438,2020-01-02 08:30:00+01:00,1,1,1,135.9269,135.8977,135.8654,135.8300,135.7945,135.7591,110.2340,108.2588,105.2212,103.8786,101.9775,100.9383,79.0860,76.7225,73.6280,70.1766,67.5174,65.0657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135.9852,0.7734,0.2386,81.6635,111.1401,2020-01-02 08:45:00+01:00,1,1,1,135.9560,135.9269,135.8977,135.8654,135.8300,135.7945,111.3438,110.2340,108.2588,105.2212,103.8786,101.9775,80.3155,79.0860,76.7225,73.6280,70.1766,67.5174,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000
136.0401,5.3516,0.9623,83.5877,112.5816,2020-01-02 09:00:00+01:00,1,1,1,135.9852,135.9560,135.9269,135.8977,135.8654,135.8300,111.1401,111.3438,110.2340,108.2588,105.2212,103.8786,81.6635,80.3155,79.0860,76.7225,73.6280,70.1766,0.2386,0.0017,0.0000,0.0000,0.0000,0.0000
136.1207,13.9422,2.0576,85.1656,114.5596,2020-01-02 09:15:00+01:00,1,1,1,136.0401,135.9852,135.9560,135.9269,135.8977,135.8654,112.5816,111.1401,111.3438,110.2340,108.2588,105.2212,83.5877,81.6635,80.3155,79.0860,76.7225,73.6280,0.9623,0.2386,0.0017,0.0000,0.0000,0.0000
136.2013,28.8080,3.3720,87.2328,115.3961,2020-01-02 09:30:00+01:00,1,1,1,136.1207,136.0401,135.9852,135.9560,135.9269,135.8977,114.5596,112.5816,111.1401,111.3438,110.2340,108.2588,85.1656,83.5877,81.6635,80.3155,79.0860,76.7225,2.0576,0.9623,0.2386,0.0017,0.0000,0.0000
136.2819,41.8481,4.8703,87.8827,116.1811,2020-01-02 09:45:00+01:00,1,1,1,136.2013,136.1207,136.0401,135.9852,135.9560,135.9269,115.3961,114.5596,112.5816,111.1401,111.3438,110.2340,87.2328,85.1656,83.5877,81.6635,80.3155,79.0860,3.3720,2.0576,0.9623,0.2386,0.0017,0.0000
136.3732,52.6921,6.4976,87.9486,116.4574,2020-01-02 10:00:00+01:00,1,1,1,136.2819,136.2013,136.1207,136.0401,135.9852,135.9560,116.1811,115.3961,114.5596,112.5816,111.1401,111.3438,87.8827,87.2328,85.1656,83.5877,81.6635,80.3155,4.8703,3.3720,2.0576,0.9623,0.2386,0.0017
136.4753,60.3769,8.1719,88.7942,117.1030,2020-01-02 10:15:00+01:00,1,1,1,136.3732,136.2819,136.2013,136.1207,136.0401,135.9852,116.4574,116.1811,115.3961,114.5596,112.5816,111.1401,87.9486,87.8827,87.2328,85.1656,83.5877,81.6635,6.4976,4.8703,3.3720,2.0576,0.9623,0.2386
136.5773,67.8740,9.7836,90.8251,117.7948,2020-01-02 10:30:00+01:00,1,1,1,136.4753,136.3732,136.2819,136.2013,136.1207,136.0401,117.1030,116.4574,116.1811,115.3961,114.5596,112.5816,88.7942,87.9486,87.8827,87.2328,85.1656,83.5877,8.1719,6.4976,4.8703,3.3720,2.0576,0.9623
136.6794,76.8278,11.2545,92.1376,118.4811,2020-01-02 10:45:00+01:00,1,1,1,136.5773,136.4753,136.3732,136.2819,136.2013,136.1207,117.7948,117.1030,116.4574,116.1811,115.3961,114.5596,90.8251,88.7942,87.9486,87.8827,87.2328,85.1656,9.7836,8.1719,6.4976,4.8703,3.3720,2.0576
136.7765,84.3619,12.5767,93.7088,119.9609,2020-01-02 11:00:00+01:00,1,1,1,136.6794,136.5773,136.4753,136.3732,136.2819,136.2013,118.4811,117.7948,117.1030,116.4574,116.1811,115.3961,92.1376,90.8251,88.7942,87.9486,87.8827,87.2328,11.2545,9.7836,8.1719,6.4976,4.8703,3.3720
136.8687,90.4121,13.8167,94.0836,120.7427,2020-01-02 11:15:00+01:00,1,1,1,136.7765,136.6794,136.5773,136.4753,136.3732,136.2819,119.9609,118.4811,117.7948,117.1030,116.4574,116.1811,93.7088,92.1376,90.8251,88.7942,87.9486,87.8827,12.5767,11.2545,9.7836,8.1719,6.4976,4.8703
136.9608,94.6963,14.8260,96.1869,122.1232,2020-01-02 11:30:00+01:00,1,1,1,136.8687,136.7765,136.6794,136.5773,136.4753,136.3732,120.7427,119.9609,118.4811,117.7948,117.1030,116.4574,94.0836,93.7088,92.1376,90.8251,88.7942,87.9486,13.8167,12.5767,11.2545,9.7836,8.1719,6.4976
137.0530,97.1859,15.5536,97.4632,121.2862,2020-01-02 11:45:00+01:00,1,1,1,136.9608,136.8687,136.7765,136.6794,136.5773,136.4753,122.1232,120.7427,119.9609,118.4811,117.7948,117.1030,96.1869,94.0836,93.7088,92.1376,90.8251,88.7942,14.8260,13.8167,12.5767,11.2545,9.7836,8.1719
137.1307,98.1806,16.1130,97.5606,121.3478,2020-01-02 12:00:00+01:00,1,1,1,137.0530,136.9608,136.8687,136.7765,136.6794,136.5773,121.2862,122.1232,120.7427,119.9609,118.4811,117.7948,97.4632,96.1869,94.0836,93.7088,92.1376,90.8251,15.5536,14.8260,13.8167,12.5767,11.2545,9.7836
137.1939,97.7535,16.5355,97.8471,120.0265,2020-01-02 12:15:00+01:00,1,1,1,137.1307,137.0530,136.9608,136.8687,136.7765,136.6794,121.3478,121.2862,122.1232,120.7427,119.9609,118.4811,97.5606,97.4632,96.1869,94.0836,93.7088,92.1376,16.1130,15.5536,14.8260,13.8167,12.5767,11.2545
137.2571,96.5466,16.6959,98.4069,119.8981,2020-01-02 12:30:00+01:00,1,1,1,137.1939,137.1307,137.0530,136.9608,136.8687,136.7765,120.0265,121.3478,121.2862,122.1232,120.7427,119.9609,97.8471,97.5606,97.4632,96.1869,94.0836,93.7088,16.5355,16.1130,15.5536,14.8260,13.8167,12.5767
137.3203,94.6670,16.5863,99.4717,120.4490,2020-01-02 12:45:00+01:00,1,1,1,137.2571,137.1939,137.1307,137.0530,136.9608,136.8687,119.8981,120.0265,121.3478,121.2862,122.1232,120.7427,98.4069,97.8471,97.5606,97.4632,96.1869,94.0836,16.6959,16.5355,16.1130,15.5536,14.8260,13.8167
137.3713,91.6383,16.2695,102.4081,119.6342,2020-01-02 13:00:00+01:00,1,1,1,137.3203,137.2571,137.1939,137.1307,137.0530,136.9608,120.4490,119.8981,120.0265,121.3478,121.2862,122.1232,99.4717,98.4069,97.8471,97.5606,97.4632,96.1869,16.5863,16.6959,16.5355,16.1130,15.5536,14.8260
137.4099,87.5381,15.7883,105.9485,120.2925,2020-01-02 13:15:00+01:00,1,1,1,137.3713,137.3203,137.2571,137.1939,137.1307,137.0530,119.6342,120.4490,119.8981,120.0265,121.3478,121.2862,102.4081,99.4717,98.4069,97.8471,97.5606,97.4632,16.2695,16.5863,16.6959,16.5355,16.1130,15.5536
137.4486,82.6385,15.1546,108.7933,121.1633,2020-01-02 13:30:00+01:00,1,1,1,137.4099,137.3713,137.3203,137.2571,137.1939,137.1307,120.2925,119.6342,120.4490,119.8981,120.0265,121.3478,105.9485,102.4081,99.4717,98.4069,97.8471,97.5606,15.7883,16.2695,16.5863,16.6959,16.5355,16.1130
137.4872,77.0119,14.1845,109.1839,117.2802,2020-01-02 13:45:00+01:00,1,1,1,137.4486,137.4099,137.3713,137.3203,137.2571,137.1939,121.1633,120.2925,119.6342,120.4490,119.8981,120.0265,108.7933,105.9485,102.4081,99.4717,98.4069,97.8471,15.1546,15.7883,16.2695,16.5863,16.6959,16.5355
137.5095,70.5602,13.2143,107.9610,116.5177,2020-01-02 14:00:00+01:00,1,1,1,137.4872,137.4486,137.4099,137.3713,137.3203,137.2571,117.2802,121.1633,120.2925,119.6342,120.4490,119.8981,109.1839,108.7933,105.9485,102.4081,99.4717,98.4069,14.1845,15.1546,15.7883,16.2695,16.5863,16.6959
137.5154,63.3878,12.0838,110.7466,118.1607,2020-01-02 14:15:00+01:00,1,1,1,137.5095,137.4872,137.4486,137.4099,137.3713,137.3203,116.5177,117.2802,121.1633,120.2925,119.6342,120.4490,107.9610,109.1839,108.7933,105.9485,102.4081,99.4717,13.2143,14.1845,15.1546,15.7883,16.2695,16.5863
137.5213,57.0682,10.8202,112.5701,116.8113,2020-01-02 14:30:00+01:00,1,1,1,137.5154,137.5095,137.4872,137.4486,137.4099,137.3713,118.1607,116.5177,117.2802,121.1633,120.2925,119.6342,110.7466,107.9610,109.1839,108.7933,105.9485,102.4081,12.0838,13.2143,14.1845,15.1546,15.7883,16.2695
137.5272,51.1886,9.4746,114.8657,116.6332,2020-01-02 14:45:00+01:00,1,1,1,137.5213,137.5154,137.5095,137.4872,137.4486,137.4099,116.8113,118.1607,116.5177,117.2802,121.1633,120.2925,112.5701,110.7466,107.9610,109.1839,108.7933,105.9485,10.8202,12.0838,13.2143,14.1845,15.1546,15.7883
137.5249,44.1952,8.0389,116.3540,116.8521,2020-01-02 15:00:00+01:00,1,1,1,137.5272,137.5213,137.5154,137.5095,137.4872,137.4486,116.6332,116.8113,118.1607,116.5177,117.2802,121.1633,114.8657,112.5701,110.7466,107.9610,109.1839,108.7933,9.4746,10.8202,12.0838,13.2143,14.1845,15.1546
137.5144,36.2307,6.4742,119.3161,116.8871,2020-01-02 15:15:00+01:00,1,1,1,137.5249,137.5272,137.5213,137.5154,137.5095,137.4872,116.8521,116.6332,116.8113,118.1607,116.5177,117.2802,116.3540,114.8657,112.5701,110.7466,107.9610,109.1839,8.0389,9.4746,10.8202,12.0838,13.2143,14.1845
137.5039,33.0498,4.9446,123.6816,117.5447,2020-01-02 15:30:00+01:00,1,1,1,137.5144,137.5249,137.5272,137.5213,137.5154,137.5095,116.8871,116.8521,116.6332,116.8113,118.1607,116.5177,119.3161,116.3540,114.8657,112.5701,110.7466,107.9610,6.4742,8.0389,9.4746,10.8202,12.0838,13.2143
137.4933,29.5972,3.5207,125.7270,116.7400,2020-01-02 15:45:00+01:00,1,1,1,137.5039,137.5144,137.5249,137.5272,137.5213,137.5154,117.5447,116.8871,116.8521,116.6332,116.8113,118.1607,123.6816,119.3161,116.3540,114.8657,112.5701,110.7466,4.9446,6.4742,8.0389,9.4746,10.8202,12.0838
137.4796,20.3359,2.2650,128.3362,117.0798,2020-01-02 16:00:00+01:00,1,1,1,137.4933,137.5039,137.5144,137.5249,137.5272,137.5213,116.7400,117.5447,116.8871,116.8521,116.6332,116.8113,125.7270,123.6816,119.3161,116.3540,114.8657,112.5701,3.5207,4.9446,6.4742,8.0389,9.4746,10.8202
137.4625,9.2228,1.2674,131.0823,115.4910,2020-01-02 16:15:00+01:00,1,1,1,137.4796,137.4933,137.5039,137.5144,137.5249,137.5272,117.0798,116.7400,117.5447,116.8871,116.8521,116.6332,128.3362,125.7270,123.6816,119.3161,116.3540,114.8657,2.2650,3.5207,4.9446,6.4742,8.0389,9.4746
137.4455,0.0000,0.2660,133.0638,115.5084,2020-01-02 16:30:00+01:00,1,1,1,137.4625,137.4796,137.4933,137.5039,137.5144,137.5249,115.4910,117.0798,116.7400,117.5447,116.8871,116.8521,131.0823,128.3362,125.7270,123.6816,119.3161,116.3540,1.2674,2.2650,3.5207,4.9446,6.4742,8.0389
137.4284,0.0000,0.0039,135.9798,118.8939,2020-01-02 16:45:00+01:00,1,1,1,137.4455,137.4625,137.4796,137.4933,137.5039,137.5144,115.5084,115.4910,117.0798,116.7400,117.5447,116.8871,133.0638,131.0823,128.3362,125.7270,123.6816,119.3161,0.2660,1.2674,2.2650,3.5207,4.9446,6.4742
137.4249,0.0000,0.0000,138.1115,119.9354,2020-01-02 17:00:00+01:00,1,1,1,137.4284,137.4455,137.4625,137.4796,137.4933,137.5039,118.8939,115.5084,115.4910,117.0798,116.7400,117.5447,135.9798,133.0638,131.0823,128.3362,125.7270,123.6816,0.0039,0.2660,1.2674,2.2650,3.5207,4.9446
137.4348,0.0000,0.0000,140.8985,120.9491,2020-01-02 17:15:00+01:00,1,1,1,137.4249,137.4284,137.4455,137.4625,137.4796,137.4933,119.9354,118.8939,115.5084,115.4910,117.0798,116.7400,138.1115,135.9798,133.0638,131.0823,128.3362,125.7270,0.0000,0.0039,0.2660,1.2674,2.2650,3.5207
137.4448,0.0000,0.0000,143.6591,122.5184,2020-01-02 17:30:00+01:00,1,1,1,137.4348,137.4249,137.4284,137.4455,137.4625,137.4796,120.9491,119.9354,118.8939,115.5084,115.4910,117.0798,140.8985,138.1115,135.9798,133.0638,131.0823,128.3362,0.0000,0.0000,0.0039,0.2660,1.2674,2.2650
137.4548,0.0000,0.0000,144.9735,123.2609,2020-01-02 17:45:00+01:00,1,1,1,137.4448,137.4348,137.4249,137.4284,137.4455,137.4625,122.5184,120.9491,119.9354,118.8939,115.5084,115.4910,143.6591,140.8985,138.1115,135.9798,133.0638,131.0823,0.0000,0.0000,0.0000,0.0039,0.2660,1.2674
137.4704,0.0000,0.0000,146.8128,122.4312,2020-01-02 18:00:00+01:00,1,1,1,137.4548,137.4448,137.4348,137.4249,137.4284,137.4455,123.2609,122.5184,120.9491,119.9354,118.8939,115.5084,144.9735,143.6591,140.8985,138.1115,135.9798,133.0638,0.0000,0.0000,0.0000,0.0000,0.0039,0.2660
137.4917,0.0000,0.0000,148.3689,121.4675,2020-01-02 18:15:00+01:00,1,1,1,137.4704,137.4548,137.4448,137.4348,137.4249,137.4284,122.4312,123.2609,122.5184,120.9491,119.9354,118.8939,146.8128,144.9735,143.6591,140.8985,138.1115,135.9798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039
137.5131,0.0000,0.0000,149.8717,120.1897,2020-01-02 18:30:00+01:00,1,1,1,137.4917,137.4704,137.4548,137.4448,137.4348,137.4249,121.4675,122.4312,123.2609,122.5184,120.9491,119.9354,148.3689,146.8128,144.9735,143.6591,140.8985,138.1115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
137.5344,0.0000,0.0000,151.3870,118.3044,2020-01-02 18:45:00+01:00,1,1,1,137.5131,137.4917,137.4704,137.4548,137.4448,137.4348,120.1897,121.4675,122.4312,123.2609,122.5184,120.9491,149.8717,148.3689,146.8128,144.9735,143.6591,140.8985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
